CustomerID,Recency,Frequency,Monetary
27405,608,1,2288.91
27406,266,3,2135.9
27407,254,3,7635.03
27408,300,4,344.56
27409,376,3,200.43
27410,407,2,52.54
27411,391,2,52.54
27412,248,3,228.63
27413,396,3,343.02
27414,347,1,5.51
27415,514,1,77.33
27416,584,1,2264.25
27417,252,1,23.74
27418,261,3,7635.03
27419,387,1,77.33
27420,506,1,77.33
27421,602,1,2264.25
27422,268,3,200.43
27423,592,1,2288.91
27424,587,1,2264.25
27425,609,1,2264.25
27426,330,2,52.54
27427,254,3,7635.03
27428,366,2,208.8
27429,615,1,865.2
27430,341,3,110.82
27431,582,1,2264.25
27432,230,3,92.03999999999999
27433,337,3,92.03999999999999
27434,158,3,120.21000000000001
27435,417,3,294.93
27436,226,2,208.8
27437,454,2,174.54
27438,405,3,92.03999999999999
27439,261,3,7597.11
27440,258,4,10213.77
27441,509,2,174.54
27442,398,3,92.03999999999999
27443,429,2,52.54
27444,251,2,69.12
27445,247,2,75.08
27446,257,3,7610.37
27447,265,3,7635.03
27448,588,1,2288.91
27449,268,5,13018.25
27450,261,4,10389.27
27451,334,3,124.08
27452,250,4,10487.07
27453,272,3,7610.37
27454,381,2,16.08
27455,248,5,13168.95
27456,258,3,193.79999999999998
27457,305,3,193.79999999999998
27458,363,3,228.63
27459,254,6,16093.45
27460,248,3,7635.03
27461,355,4,488.2
27462,237,4,157.88
27463,476,2,52.54
27464,285,2,13.86
27465,386,2,26.38
27466,386,3,222.0
27467,557,1,2264.25
27468,561,1,2288.91
27469,188,3,2078.44
27470,197,5,3468.3999999999996
27471,186,3,2198.9
27472,212,5,3353.4800000000005
27473,184,4,2905.4700000000003
27474,350,3,200.43
27475,186,3,110.82
27476,218,2,56.3
27477,365,2,52.54
27478,447,3,92.03999999999999
27479,459,2,52.54
27480,158,4,525.8
27481,326,3,193.79999999999998
27482,481,2,86.14
27483,197,4,2852.43
27484,201,2,1461.88
27485,213,5,3392.2
27486,205,5,3468.3999999999996
27487,197,2,1461.88
27488,197,2,1461.88
27489,188,5,3519.2
27490,197,3,2078.44
27491,353,2,86.14
27492,211,5,3348.88
27493,201,4,2756.28
27494,244,5,6034.2
27495,285,1,38.67
27496,427,3,140.13
27497,382,2,82.4
27498,378,5,3374.6800000000003
27499,385,3,2078.44
27500,363,5,3468.3999999999996
27501,354,4,2556.76
27502,516,1,77.33
27503,331,1,23.74
27504,570,1,2288.91
27505,306,2,56.3
27506,350,3,110.82
27507,174,3,92.03999999999999
27508,563,1,2288.91
27509,467,3,200.43
27510,246,3,105.18
27511,340,2,1213.24
27512,363,1,596.68
27513,360,3,1868.88
27514,343,1,596.68
27515,364,1,596.68
27516,179,2,273.98
27517,335,1,596.68
27518,420,2,273.98
27519,212,2,174.54
27520,408,2,174.54
27521,267,3,7597.11
27522,332,1,77.33
27523,558,1,2264.25
27524,554,1,2264.25
27525,479,3,605.91
27526,465,2,52.54
27527,253,4,10389.27
27528,293,3,294.93
27529,312,3,193.79999999999998
27530,463,4,211.96
27531,565,1,2288.91
27532,183,2,52.54
27533,440,2,56.3
27534,570,1,2288.91
27535,572,1,2264.25
27536,582,1,865.2
27537,271,4,10238.43
27538,161,3,278.34000000000003
27539,218,3,7610.37
27540,240,5,13042.91
27541,244,3,7635.03
27542,214,5,13168.95
27543,229,3,7610.37
27544,558,1,2288.91
27545,582,1,865.2
27546,556,1,2264.25
27547,574,1,2288.91
27548,189,3,92.03999999999999
27549,579,1,2288.91
27550,580,1,865.2
27551,571,1,2264.25
27552,570,1,2288.91
27553,578,1,2264.25
27554,561,1,2288.91
27555,567,1,2264.25
27556,551,1,2264.25
27557,605,1,865.2
27558,571,1,2264.25
27559,553,1,2264.25
27560,585,1,865.2
27561,489,4,375.52
27562,157,2,208.8
27563,367,4,375.52
27564,400,3,200.43
27565,488,3,110.82
27566,376,3,92.03999999999999
27567,232,1,23.74
27568,236,3,7635.03
27569,214,3,7577.57
27570,234,4,10400.88
27571,223,3,7621.7699999999995
27572,222,3,7635.03
27573,231,3,7635.03
27574,235,5,12903.33
27575,577,1,2288.91
27576,566,1,2288.91
27577,1271,1,3953.98
27578,1263,1,3953.98
27579,255,3,228.63
27580,267,2,88.34
27581,324,1,596.68
27582,326,4,2483.68
27583,326,3,1836.3899999999999
27584,313,3,1987.23
27585,320,4,2488.28
27586,226,1,1238.14
27587,218,2,2531.5
27588,219,3,50.46
27589,211,3,3923.19
27590,189,4,5257.4
27591,191,1,5.51
27592,324,1,5.51
27593,288,2,30.88
27594,475,2,88.34
27595,194,3,213.69
27596,436,3,213.69
27597,275,5,3117.25
27598,302,4,2458.64
27599,292,2,1333.7
27600,256,2,52.54
27601,1275,1,3953.98
27602,560,1,865.2
27603,359,4,413.08
27604,1270,1,3953.98
27605,1251,1,3953.98
27606,223,3,9300.1
27607,466,2,16.08
27608,238,2,75.08
27609,363,3,120.21000000000001
27610,408,3,142.44
27611,1251,1,3953.98
27612,1274,1,3953.98
27613,573,1,865.2
27614,1261,1,3953.98
27615,234,5,14651.859999999999
27616,233,5,14651.859999999999
27617,215,4,11903.5
27618,331,3,228.63
27619,354,2,75.08
27620,281,3,294.93
27621,222,3,9242.64
27622,301,1,32.03
27623,236,5,14588.5
27624,514,1,32.03
27625,233,3,9242.64
27626,220,2,75.08
27627,323,3,120.21000000000001
27628,329,1,5.51
27629,182,3,120.21000000000001
27630,407,3,142.44
27631,470,2,75.08
27632,274,2,88.34
27633,353,4,98.36
27634,227,4,2509.48
27635,197,4,413.08
27636,216,5,14707.98
27637,361,3,228.63
27638,393,3,120.21000000000001
27639,337,1,23.74
27640,154,3,200.43
27641,244,2,6588.37
27642,282,2,67.36
27643,261,2,121.5
27644,285,2,52.54
27645,223,5,14884.779999999999
27646,222,3,9300.1
27647,170,1,23.74
27648,353,2,52.54
27649,1261,1,3953.98
27650,282,2,52.54
27651,223,4,12054.34
27652,329,3,250.17000000000002
27653,408,3,427.53
27654,459,1,23.74
27655,262,1,23.74
27656,329,1,77.33
27657,214,4,375.52
27658,453,3,92.03999999999999
27659,518,2,166.8
27660,188,1,23.74
27661,491,2,52.54
27662,240,3,9300.1
27663,226,4,12138.880000000001
27664,441,3,200.43
27665,398,1,23.74
27666,1271,1,3953.98
27667,214,3,9300.1
27668,231,6,17370.280000000002
27669,236,3,9300.1
27670,239,4,11903.5
27671,229,3,9300.1
27672,1040,1,3953.98
27673,1249,1,3953.98
27674,314,2,52.54
27675,381,3,92.03999999999999
27676,168,3,114.24
27677,343,3,279.99
27678,1229,1,3953.98
27679,336,3,105.18
27680,449,4,157.88
27681,1231,1,3953.98
27682,217,2,52.54
27683,302,2,86.14
27684,300,3,200.43
27685,199,3,248.54999999999998
27686,153,3,248.54999999999998
27687,190,3,3923.19
27688,518,3,551.1899999999999
27689,290,1,596.68
27690,285,2,1270.7
27691,298,2,1333.7
27692,302,2,1333.7
27693,293,1,596.68
27694,194,4,5235.28
27695,212,1,1238.14
27696,205,3,3923.19
27697,205,1,1238.14
27698,204,3,3911.58
27699,193,2,2553.6
27700,415,2,88.34
27701,192,2,2553.6
27702,206,2,2553.6
27703,373,1,5.51
27704,478,3,140.13
27705,210,2,88.34
27706,295,3,1836.3899999999999
27707,288,2,1240.86
27708,303,3,213.69
27709,301,3,2085.0299999999997
27710,263,3,1868.88
27711,273,4,2729.2
27712,186,2,2595.6
27713,204,4,5122.6
27714,200,2,2553.6
27715,205,3,3804.84
27716,366,2,16.08
27717,208,2,28.58
27718,384,2,130.34
27719,268,3,1987.23
27720,485,2,88.34
27721,250,3,551.1899999999999
27722,265,5,3117.25
27723,192,2,2553.6
27724,277,1,77.33
27725,249,2,265.14
27726,1242,1,3953.98
27727,465,2,13.86
27728,219,2,149.14
27729,504,2,28.68
27730,420,1,4.4
27731,200,1,77.33
27732,233,2,67.36
27733,200,3,521.4000000000001
27734,390,2,265.14
27735,157,4,375.52
27736,211,3,200.43
27737,404,2,52.54
27738,283,2,174.54
27739,411,1,77.33
27740,470,2,56.3
27741,160,2,52.54
27742,239,1,23.74
27743,203,2,2553.6
27744,525,5,3557.7999999999997
27745,540,4,2729.2
27746,488,4,2780.04
27747,211,4,375.52
27748,271,2,52.54
27749,320,1,23.74
27750,287,2,52.54
27751,397,2,166.8
27752,1046,1,3953.98
27753,466,2,56.3
27754,312,2,52.54
27755,420,3,200.43
27756,348,1,77.33
27757,462,3,440.79
27758,462,1,77.33
27759,1229,1,3953.98
27760,396,4,5169.0
27761,384,2,2553.6
27762,236,2,1270.7
27763,268,4,3471.08
27764,259,3,2573.52
27765,526,1,820.29
27766,543,3,2742.57
27767,549,3,2573.52
27768,256,1,820.29
27769,250,3,2573.52
27770,493,2,1660.46
27771,268,2,1717.92
27772,480,3,409.32
27773,222,2,1717.92
27774,495,2,1704.66
27775,371,1,1238.14
27776,229,2,1660.46
27777,495,4,3441.48
27778,333,1,596.68
27779,227,2,88.34
27780,228,2,1717.92
27781,307,2,1270.7
27782,490,3,159.0
27783,454,3,547.89
27784,222,2,1660.46
27785,341,2,86.14
27786,298,2,1270.7
27787,490,4,307.0
27788,476,2,13.86
27789,304,3,1836.3899999999999
27790,298,4,2488.28
27791,485,2,1717.92
27792,477,2,1660.46
27793,176,2,121.5
27794,484,2,56.3
27795,362,2,2595.6
27796,331,3,3760.74
27797,396,1,1238.14
27798,352,2,2595.6
27799,528,2,2595.6
27800,513,1,1238.14
27801,487,2,1717.92
27802,286,2,1240.86
27803,413,2,88.34
27804,278,2,119.28
27805,231,3,162.32999999999998
27806,496,1,4.4
27807,498,1,5.51
27808,229,5,4786.35
27809,347,3,3860.19
27810,198,4,2556.76
27811,345,2,2553.6
27812,316,2,88.34
27813,316,2,52.54
27814,471,3,605.91
27815,500,4,488.2
27816,402,3,162.32999999999998
27817,195,3,1868.88
27818,185,4,2687.16
27819,532,2,5346.12
27820,548,2,5346.12
27821,503,3,8048.969999999999
27822,341,3,114.24
27823,360,3,3860.19
27824,241,3,2606.67
27825,431,2,1991.98
27826,435,2,52.54
27827,235,2,56.3
27828,464,3,92.03999999999999
27829,209,2,88.34
27830,234,3,200.43
27831,158,3,92.03999999999999
27832,323,1,23.74
27833,224,1,23.74
27834,356,2,30.88
27835,492,4,192.08
27836,470,1,5.51
27837,500,3,200.43
27838,218,2,67.36
27839,474,2,5346.12
27840,396,3,162.32999999999998
27841,468,3,200.43
27842,367,2,52.54
27843,356,3,92.03999999999999
27844,377,3,298.23
27845,240,2,1660.46
27846,209,4,3497.6
27847,377,2,52.54
27848,245,3,92.03999999999999
27849,235,2,88.34
27850,460,4,322.48
27851,448,2,88.34
27852,292,2,1270.7
27853,281,3,62.88
27854,210,2,1658.16
27855,240,2,52.54
27856,277,4,2556.76
27857,473,2,88.34
27858,345,3,250.17000000000002
27859,444,2,1717.92
27860,191,3,2040.27
27861,192,1,596.68
27862,191,2,1213.24
27863,194,3,1874.52
27864,393,3,8111.969999999999
27865,388,2,5346.12
27866,359,3,7949.52
27867,327,3,8100.36
27868,274,2,5346.12
27869,250,3,8163.33
27870,230,2,5346.12
27871,189,1,2634.39
27872,195,2,5288.66
27873,549,2,2762.14
27874,476,5,7117.9
27875,476,2,2804.12
27876,368,1,1342.4
27877,354,3,4073.5499999999997
27878,331,4,5674.48
27879,323,3,4353.72
27880,445,2,5288.66
27881,196,2,1717.92
27882,444,4,3497.6
27883,434,4,3441.48
27884,441,3,2507.2200000000003
27885,275,2,1333.7
27886,236,2,88.34
27887,421,3,130.82999999999998
27888,195,3,75.99
27889,248,3,237.27
27890,291,2,1240.86
27891,290,5,3303.65
27892,271,4,2870.6
27893,273,2,77.1
27894,255,2,1213.24
27895,197,4,3586.0
27896,246,1,596.68
27897,401,2,1658.16
27898,199,2,1660.46
27899,203,2,1717.92
27900,408,2,1717.92
27901,437,4,10754.0
27902,335,2,2595.6
27903,459,3,128.88
27904,491,5,866.0500000000001
27905,377,1,23.74
27906,252,1,596.68
27907,249,4,2556.76
27908,398,3,2606.67
27909,263,2,1213.24
27910,502,2,1270.7
27911,175,2,56.3
27912,193,3,200.43
27913,323,1,5.51
27914,444,2,88.34
27915,258,2,88.34
27916,190,2,88.34
27917,1228,1,3953.98
27918,216,5,14651.859999999999
27919,242,3,9342.08
27920,235,3,9300.1
27921,315,2,16.08
27922,254,3,200.43
27923,250,1,32.03
27924,458,3,8373.48
27925,229,2,86.14
27926,470,1,5.51
27927,188,1,4.4
27928,307,1,1238.14
27929,464,1,4.4
27930,455,3,120.21000000000001
27931,220,2,16.08
27932,325,3,409.32
27933,222,2,28.58
27934,199,1,5.51
27935,308,4,503.68
27936,378,1,27.61
27937,469,5,14592.75
27938,353,2,86.14
27939,446,3,308.19
27940,415,2,86.14
27941,371,3,50.46
27942,516,2,65.14
27943,437,1,2699.9
27944,398,6,17098.14
27945,430,2,28.68
27946,223,4,5054.08
27947,245,1,5.51
27948,396,3,8146.02
27949,542,3,1836.3899999999999
27950,236,1,5.51
27951,198,3,7740.42
27952,368,3,8220.99
27953,503,2,1213.24
27954,313,2,88.34
27955,375,2,86.14
27956,494,3,1836.3899999999999
27957,456,2,13.86
27958,196,2,86.14
27959,333,2,121.5
27960,436,2,16.08
27961,464,2,65.14
27962,335,2,16.08
27963,200,2,16.08
27964,422,2,13.86
27965,478,3,1874.52
27966,463,2,88.34
27967,438,3,1836.3899999999999
27968,513,2,88.34
27969,217,3,1987.23
27970,452,3,213.69
27971,243,2,130.34
27972,219,3,225.18
27973,218,1,596.68
27974,226,3,1836.3899999999999
27975,292,3,276.69
27976,287,2,130.34
27977,233,3,1836.3899999999999
27978,511,2,65.14
27979,332,1,5.51
27980,410,2,65.14
27981,515,2,88.34
27982,240,2,1333.7
27983,242,1,596.68
27984,214,2,1240.86
27985,225,1,596.68
27986,203,3,1836.3899999999999
27987,208,3,1836.3899999999999
27988,254,2,16.08
27989,174,1,4.4
27990,320,2,86.14
27991,288,1,2.53
27992,223,1,2.53
27993,421,1,2.53
27994,311,2,16.08
27995,485,1,5.51
27996,506,3,225.18
27997,241,1,5.51
27998,293,3,478.89
27999,232,4,455.08
28000,296,2,208.8
28001,260,2,88.34
28002,455,2,88.34
28003,495,1,5.51
28004,441,2,16.08
28005,460,2,16.08
28006,386,2,16.08
28007,319,2,88.34
28008,341,2,16.08
28009,354,2,16.08
28010,323,3,213.69
28011,432,2,16.08
28012,311,2,16.08
28013,1052,1,3953.98
28014,1242,1,3953.98
28015,399,2,65.14
28016,263,1,2.53
28017,1235,1,3953.98
28018,1247,1,3953.98
28019,191,2,16.08
28020,418,2,88.34
28021,356,2,174.54
28022,1231,1,3953.98
28023,178,2,88.34
28024,164,5,1075.8
28025,160,1,77.33
28026,215,2,16.08
28027,235,2,265.14
28028,448,3,213.69
28029,310,2,88.34
28030,222,3,9242.64
28031,223,4,12138.880000000001
28032,494,3,250.17000000000002
28033,243,2,56.3
28034,208,1,77.33
28035,427,1,77.33
28036,1062,1,3953.98
28037,198,3,114.24
28038,221,5,14593.06
28039,1237,1,3953.98
28040,1238,1,3953.98
28041,1219,1,3953.98
28042,1234,1,3953.98
28043,432,2,88.34
28044,1230,1,3953.98
28045,296,2,265.14
28046,199,1,77.33
28047,1231,1,3953.98
28048,242,3,279.99
28049,502,3,92.03999999999999
28050,263,1,23.74
28051,1037,1,3953.98
28052,238,3,225.18
28053,441,3,228.63
28054,457,2,56.3
28055,379,2,166.8
28056,215,2,67.36
28057,462,1,23.74
28058,209,1,23.74
28059,342,4,364.48
28060,326,2,88.34
28061,241,4,12002.949999999999
28062,215,2,6588.37
28063,241,5,14774.3
28064,236,2,6588.37
28065,227,3,9300.1
28066,218,3,9300.1
28067,224,3,9300.1
28068,216,4,12054.34
28069,215,3,1836.3899999999999
28070,203,3,9300.1
28071,202,3,9242.64
28072,244,2,1213.24
28073,402,2,16.08
28074,256,2,28.58
28075,219,4,390.8
28076,188,3,9300.1
28077,391,1,23.74
28078,196,5,14707.98
28079,212,2,88.34
28080,487,2,88.34
28081,198,2,56.3
28082,485,3,200.43
28083,187,2,6588.37
28084,297,3,200.43
28085,393,1,5.51
28086,448,3,551.1899999999999
28087,397,2,16.08
28088,1212,1,3953.98
28089,291,3,50.46
28090,455,2,88.34
28091,217,2,2762.14
28092,1054,1,3953.98
28093,283,1,2.53
28094,494,1,2.53
28095,368,1,2.53
28096,1203,1,3953.98
28097,1209,1,3953.98
28098,231,2,2762.14
28099,186,4,12054.34
28100,322,3,165.63
28101,505,2,174.54
28102,185,3,4308.93
28103,200,1,1342.4
28104,213,2,16.08
28105,293,2,16.08
28106,441,2,28.58
28107,501,4,3581.6
28108,480,2,1660.46
28109,475,4,3441.48
28110,475,5,4670.299999999999
28111,460,5,4780.8
28112,1211,1,3953.98
28113,438,2,1991.98
28114,490,3,1891.08
28115,478,4,2488.28
28116,433,4,2729.2
28117,448,3,1874.52
28118,190,4,2603.2
28119,202,2,1270.7
28120,206,1,596.68
28121,236,2,265.14
28122,401,2,88.34
28123,275,1,5.51
28124,214,4,93.96
28125,199,1,5.51
28126,447,2,30.88
28127,449,1,5.51
28128,211,2,28.58
28129,1052,1,3953.98
28130,1051,1,3953.98
28131,203,5,14707.98
28132,207,2,1213.24
28133,212,2,1270.7
28134,204,2,1270.7
28135,210,2,1213.24
28136,544,1,2634.39
28137,260,2,16.08
28138,156,2,16.08
28139,302,3,421.91999999999996
28140,184,2,88.34
28141,493,2,208.8
28142,1192,1,3953.98
28143,469,2,30.88
28144,348,3,50.46
28145,1216,1,3953.98
28146,358,3,200.43
28147,1188,1,3953.98
28148,1199,1,3953.98
28149,1202,1,3953.98
28150,1203,1,3953.98
28151,367,1,5.51
28152,192,4,12065.949999999999
28153,239,3,1891.08
28154,205,3,9242.64
28155,208,2,6588.37
28156,205,3,9300.1
28157,293,2,16.08
28158,188,3,9300.1
28159,188,5,14563.46
28160,216,2,1270.7
28161,1054,1,3953.98
28162,1201,1,3953.98
28163,1195,1,3953.98
28164,1204,1,3953.98
28165,1053,1,3953.98
28166,1198,1,3953.98
28167,1193,1,3953.98
28168,1214,1,3953.98
28169,1051,1,3953.98
28170,1200,1,3953.98
28171,1191,1,3953.98
28172,1215,1,3953.98
28173,1039,1,3953.98
28174,166,2,88.34
28175,491,2,16.08
28176,1052,1,3953.98
28177,1043,1,3953.98
28178,1059,1,3953.98
28179,1211,1,3953.98
28180,1199,1,3953.98
28181,1214,1,3953.98
28182,1213,1,3953.98
28183,1211,1,3953.98
28184,1196,1,3953.98
28185,1212,1,3953.98
28186,1213,1,3953.98
28187,352,2,88.34
28188,208,2,65.14
28189,191,4,2509.48
28190,208,3,9300.1
28191,210,3,9300.1
28192,252,2,67.36
28193,191,3,9342.08
28194,192,6,17968.329999999998
28195,207,2,1270.7
28196,194,5,14593.06
28197,1054,1,3953.98
28198,1053,1,3953.98
28199,1185,1,3953.98
28200,1181,1,3953.98
28201,527,2,5346.12
28202,547,2,5346.12
28203,541,1,2634.39
28204,546,2,5346.12
28205,430,2,1333.7
28206,522,3,7949.52
28207,541,4,10880.04
28208,492,3,7949.52
28209,439,2,1270.7
28210,441,2,1247.5
28211,445,1,596.68
28212,437,4,2738.0
28213,323,2,88.34
28214,273,2,132.54
28215,452,4,2607.6
28216,485,2,16.08
28217,490,5,13305.8
28218,295,3,62.88
28219,218,2,88.34
28220,226,2,30.88
28221,1172,1,3953.98
28222,1187,1,3953.98
28223,1171,1,3953.98
28224,198,3,9342.08
28225,360,3,200.43
28226,514,3,200.43
28227,307,3,200.43
28228,299,1,23.74
28229,313,3,92.03999999999999
28230,403,2,56.3
28231,324,2,52.54
28232,361,3,476.61
28233,410,1,23.74
28234,191,4,11903.5
28235,471,2,67.36
28236,339,3,200.43
28237,517,3,110.82
28238,183,1,23.74
28239,486,2,16.08
28240,190,5,14651.859999999999
28241,481,4,576.6
28242,321,2,16.08
28243,190,4,12183.64
28244,199,5,14774.3
28245,179,2,16.08
28246,189,4,11903.5
28247,197,2,6588.37
28248,494,1,5.51
28249,259,4,123.56
28250,209,3,9342.08
28251,381,1,5.51
28252,254,1,5.51
28253,363,2,30.88
28254,374,3,551.1899999999999
28255,198,5,14884.779999999999
28256,399,2,65.14
28257,207,4,11903.5
28258,180,2,16.08
28259,190,6,17989.33
28260,367,2,16.08
28261,245,4,123.4
28262,160,2,16.08
28263,223,2,88.34
28264,201,3,9300.1
28265,214,2,88.34
28266,454,1,5.51
28267,487,3,213.69
28268,198,3,9300.1
28269,477,2,30.88
28270,1167,1,3953.98
28271,1180,1,3953.98
28272,230,4,494.8
28273,190,2,6588.37
28274,516,1,5.51
28275,197,2,88.34
28276,291,3,213.69
28277,160,1,5.51
28278,420,2,88.34
28279,416,2,16.08
28280,308,1,5.51
28281,429,2,16.08
28282,355,1,5.51
28283,191,2,88.34
28284,193,3,1868.88
28285,194,3,9300.1
28286,431,1,5.51
28287,433,3,343.02
28288,185,6,17551.129999999997
28289,196,2,121.5
28290,414,3,213.69
28291,289,2,88.34
28292,427,3,205.38
28293,1161,1,3953.98
28294,1161,1,3953.98
28295,1161,1,3953.98
28296,200,3,9300.1
28297,206,3,9242.64
28298,540,3,6716.12
28299,1172,1,3953.98
28300,445,1,2.53
28301,508,2,356.44
28302,481,2,174.54
28303,347,3,248.54999999999998
28304,480,3,304.86
28305,265,2,65.14
28306,335,1,5.51
28307,421,2,1240.86
28308,423,4,2603.2
28309,495,2,5346.12
28310,235,1,5.51
28311,518,2,5288.66
28312,413,2,1270.7
28313,406,6,4295.82
28314,415,3,1836.3899999999999
28315,386,3,1846.1999999999998
28316,394,1,596.68
28317,390,1,596.68
28318,369,2,1270.7
28319,374,3,1846.1999999999998
28320,382,1,596.68
28321,369,3,1987.23
28322,452,2,65.14
28323,501,1,2634.39
28324,372,2,1213.24
28325,396,2,1270.7
28326,502,4,10796.0
28327,500,4,10639.08
28328,210,1,5.51
28329,293,2,13.86
28330,465,2,22.62
28331,480,1,59.65
28332,388,2,208.8
28333,509,1,59.65
28334,296,1,59.65
28335,266,2,139.18
28336,314,4,614.24
28337,204,2,132.54
28338,390,3,159.0
28339,1175,1,3953.98
28340,1170,1,3953.98
28341,307,3,427.53
28342,359,1,77.33
28343,380,1,59.65
28344,451,1,59.65
28345,385,1,5.51
28346,163,2,208.8
28347,414,4,326.88
28348,281,2,151.36
28349,252,2,88.34
28350,316,2,30.88
28351,346,2,1270.7
28352,357,4,2488.28
28353,337,2,1213.24
28354,1039,1,3953.98
28355,1170,1,3953.98
28356,286,2,132.54
28357,194,2,295.0
28358,260,1,5.51
28359,358,2,174.54
28360,394,2,16.08
28361,262,2,30.88
28362,1168,1,3953.98
28363,1059,1,3953.98
28364,324,2,2586.76
28365,430,4,10754.0
28366,261,4,2556.76
28367,263,4,2654.0
28368,184,4,3497.6
28369,415,2,1717.92
28370,266,5,3530.1499999999996
28371,262,1,596.68
28372,246,4,2687.16
28373,329,3,128.88
28374,479,3,228.63
28375,239,4,2509.48
28376,339,3,3760.74
28377,419,4,10754.0
28378,191,3,128.88
28379,446,3,202.46999999999997
28380,241,2,77.1
28381,289,4,410.88
28382,379,3,2606.67
28383,387,1,820.29
28384,327,2,149.36
28385,192,3,237.27
28386,239,4,2654.0
28387,224,3,1935.84
28388,377,2,1660.46
28389,1279,1,3756.98
28390,1253,1,3729.36
28391,500,1,36.02
28392,511,2,52.54
28393,333,4,7589.55
28394,314,3,6310.58
28395,293,4,7639.29
28396,315,2,2553.6
28397,418,2,5346.12
28398,356,3,237.27
28399,244,3,1836.3899999999999
28400,387,2,1717.92
28401,1197,1,3729.36
28402,503,3,237.27
28403,399,2,5346.12
28404,262,5,314.6
28405,327,2,2553.6
28406,157,3,331.77
28407,1143,1,3729.36
28408,420,2,52.54
28409,510,1,32.03
28410,495,3,200.43
28411,490,5,745.5500000000001
28412,492,3,151.07999999999998
28413,284,2,52.54
28414,1136,1,3756.98
28415,409,3,8048.969999999999
28416,396,5,13492.2
28417,391,4,10722.92
28418,281,4,7589.55
28419,288,4,7617.17
28420,260,4,7517.719999999999
28421,383,3,2573.52
28422,195,2,77.1
28423,470,2,75.08
28424,229,2,1247.5
28425,241,4,2603.2
28426,262,3,200.43
28427,231,1,596.68
28428,222,2,1333.7
28429,400,2,77.1
28430,329,3,142.44
28431,313,4,874.6
28432,244,1,32.03
28433,190,1,36.02
28434,382,2,1660.46
28435,161,3,142.44
28436,242,4,2729.2
28437,212,4,2509.48
28438,208,2,1270.7
28439,165,3,200.43
28440,311,3,128.88
28441,284,2,80.86
28442,460,1,77.33
28443,1062,1,3729.36
28444,467,2,273.98
28445,232,2,75.08
28446,366,3,7949.52
28447,397,1,77.33
28448,270,1,23.74
28449,1060,1,3729.36
28450,503,3,228.63
28451,237,2,67.36
28452,441,1,77.33
28453,331,3,120.21000000000001
28454,367,3,294.93
28455,414,3,142.44
28456,511,1,77.33
28457,181,1,77.33
28458,1026,1,3729.36
28459,335,1,23.74
28460,472,2,265.14
28461,224,2,75.08
28462,461,1,77.33
28463,296,1,23.74
28464,199,1,77.33
28465,477,3,228.63
28466,173,2,265.14
28467,266,3,120.21000000000001
28468,414,3,200.43
28469,247,3,200.43
28470,1030,1,3756.98
28471,1013,1,3729.36
28472,370,2,1658.16
28473,286,1,23.74
28474,206,3,1874.52
28475,462,2,273.98
28476,238,2,265.14
28477,208,2,1213.24
28478,1024,1,3729.36
28479,435,3,2755.83
28480,413,1,820.29
28481,406,4,3441.48
28482,414,2,1717.92
28483,404,4,3382.68
28484,398,4,3441.48
28485,412,2,1660.46
28486,387,3,2573.52
28487,368,3,2669.64
28488,378,1,820.29
28489,335,3,2606.67
28490,358,4,3441.48
28491,954,1,3729.36
28492,964,1,3729.36
28493,335,6,5402.1
28494,346,2,1660.46
28495,419,2,265.14
28496,324,1,77.33
28497,358,3,2573.52
28498,498,2,174.54
28499,356,4,3441.48
28500,352,2,1717.92
28501,309,3,2606.67
28502,334,2,1717.92
28503,201,4,2556.76
28504,926,1,3729.36
28505,312,3,2742.57
28506,245,4,6124.4400000000005
28507,314,2,1717.92
28508,201,2,1270.7
28509,320,2,1717.92
28510,897,1,2288.91
28511,191,4,2488.28
28512,860,1,2264.25
28513,306,4,3586.0
28514,429,2,174.54
28515,193,3,1874.52
28516,211,3,1868.88
28517,184,4,2556.76
28518,334,2,1658.16
28519,860,1,2264.25
28520,229,3,4842.51
28521,299,3,3860.19
28522,278,4,5295.0
28523,379,4,10754.0
28524,374,3,7949.52
28525,189,2,1270.7
28526,191,3,200.43
28527,191,3,1868.88
28528,280,2,1660.46
28529,855,1,2264.25
28530,213,4,2603.2
28531,301,2,1660.46
28532,880,1,2288.91
28533,512,1,5.51
28534,348,2,1333.7
28535,510,4,10754.0
28536,492,2,30.88
28537,384,2,88.34
28538,310,3,120.21000000000001
28539,444,2,265.14
28540,864,1,2264.25
28541,878,1,2264.25
28542,497,2,174.54
28543,457,4,479.36
28544,253,2,75.08
28545,372,3,440.79
28546,366,2,265.14
28547,873,1,2264.25
28548,302,2,1660.46
28549,356,3,8015.82
28550,231,2,273.98
28551,424,1,77.33
28552,226,1,23.74
28553,243,3,4820.41
28554,274,2,2553.6
28555,274,3,3760.74
28556,249,2,2553.6
28557,354,2,5346.12
28558,212,3,228.63
28559,842,1,2264.25
28560,849,1,2288.91
28561,219,2,52.54
28562,234,4,6093.75
28563,265,4,5295.0
28564,214,2,2595.6
28565,188,3,193.79999999999998
28566,157,3,193.79999999999998
28567,242,1,77.33
28568,219,2,2531.5
28569,230,3,4817.85
28570,361,2,149.14
28571,192,2,65.14
28572,418,3,103.64999999999999
28573,1166,1,3953.98
28574,1039,1,3953.98
28575,295,1,77.33
28576,244,2,88.34
28577,342,2,16.08
28578,166,2,88.34
28579,209,2,16.08
